student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,adr_city,adr_district,adr_postal,hobbies,skills,family,devices
349,,18,Male,86,4397702170,Nunezberg,lewispaula@allen.info,31/08/1986 00:00,Python,67,Active,5.08,Good,161,17/02/1993 00:00,,,,,"generation, report","tech: python=1, excel=3, sql=3 | soft: fire, ability","siblings: 3 | income: father=449, mother=549",type: laptop | brand: Dell | year: 2021; type: phone | brand: Samsung | year: 2020
350,Megan Nelson,22,Female,80,,Sandrabury,,01/10/2020 00:00,Python,70,Active,5.08,Excellent,191,,"655 Angelica Plaza Suite 842, Hickshaven",Hickshaven,,,"hold, thus","tech: python=4, excel=1, sql=1 | soft: thank, current","siblings: 2 | income: father=1220, mother=1488",type: laptop | brand: Dell | year: 2017; type: phone | brand: Apple | year: 2020
351,Russell Zimmerman,20,Female,93,,Port Traceyville,,,Data Science,100,Active,3.7,Average,89,01/01/2021 01:26,"955 Matthew Row, Angelaside",Angelaside,,,"own, tell","tech: python=4, excel=2, sql=2 | soft: share, force","siblings: 0 | income: father=1394, mother=719",type: laptop | brand: Dell | year: 2024; type: phone | brand: Apple | year: 2019
352,Robert Mack,19,Female,76,5332844792,South April,someone@gmail.com,07/10/2011 08:23,Data Science,71,Pending,0,Average,168,27/01/1988 00:00,"3169 Brenda Place Suite 788, North Theodore",North Theodore,,,,,,
353,Mark Grant,18,Female,83,,Brownton,someone@gmail.com,,Data Science,100,Inactive,0,,93,23/05/2020 03:37,UZ 100049 Tashkent New Wendymouth,Tashkent,,100049,"individual, reality",,,
354,Tamara Branch,22,Female,88,5929266249,Port Michelle,,16/05/2006 00:00,Data Science,100,Inactive,3.7,Good,187,31/03/2005 00:00,UZ 100250 Tashkent Wallacechester,Tashkent,,100250,"example, view","tech: python=5, excel=3, sql=1 | soft: like, speech","siblings: 3 | income: father=625, mother=271",type: laptop | brand: HP | year: 2018; type: phone | brand: Xiaomi | year: 2021
355,,18,Unknown,80,,New Jacob,,09/02/2022 19:50,Python,110,Pending,0,,222,25/11/2011 16:56,"Apartment 29, South Anna district, Tashkent, UZ, 100327",Tashkent,South Anna district,100327,"evening, that","tech: python=4, excel=5, sql=4 | soft: main, soon","siblings: 0 | income: father=1434, mother=1280",type: laptop | brand: HP | year: 2020; type: phone | brand: Xiaomi | year: 2023
356,,19,Female,64,,Lake Crystalfort,,21/07/2013 00:00,Data Science,64,Pending,0,Excellent,123,29/08/2014 09:15,"Jonathanmouth 26-kv, dom 24, Tashkent",Tashkent,Jonathanmouth 26-kv,,"indicate, unit","tech: python=3, excel=2, sql=1 | soft: design, arrive","siblings: 1 | income: father=1391, mother=1437",type: laptop | brand: HP | year: 2023; type: phone | brand: Samsung | year: 2021
357,Vanessa Thomas,20,Female,100,5870710517,New Mark,,17/03/1979 00:00,Data Science,110,Pending,15.5,,286,07/04/1986 00:00,"Apartment 41, East George district, Tashkent, UZ, 100734",Tashkent,East George district,100734,"sort, need",,,
358,,19,Female,90,1304680804,Rickview,hawkinsedward@conway.com,09/12/1991 10:41,Python,64,Inactive,4.5,,233,13/08/1971 00:00,"134 Katelyn Alley Apt. 071, New William",New William,,,"ability, unit","tech: python=1, excel=1, sql=4 | soft: century, seven","siblings: 4 | income: father=440, mother=727",type: laptop | brand: HP | year: 2024; type: phone | brand: Apple | year: 2023
359,Kathleen Sanchez,22,Female,70,,Lake Ricardo,,16/10/1996 00:00,Python,65,Pending,3.7,Excellent,230,28/01/2020 01:46,"36856 Robert Plains Suite 752, East Christineshire",East Christineshire,,36856,"pressure, although",,,
360,,19,Unknown,51,12793769975,Campbellville,nconway@roberts.com,,Data Science,100,Inactive,4.5,Excellent,269,13/06/1974 00:00,"3869 Mary Plains, Michaelfort",Michaelfort,,,"recognize, power","tech: python=5, excel=4, sql=1 | soft: strategy, unit","siblings: 4 | income: father=773, mother=1127",type: laptop | brand: Lenovo | year: 2019; type: phone | brand: Xiaomi | year: 2022
361,Wesley Logan,20,Unknown,63,9729789280,New Nathan,crystal65@gmail.com,26/07/1972 00:00,Data Science,117,Active,0,Excellent,221,12/08/2014 00:00,UZ 100431 Tashkent North Elizabeth,Tashkent,,100431,"girl, thought","tech: python=3, excel=5, sql=5 | soft: personal, before","siblings: 5 | income: father=676, mother=1252",type: laptop | brand: Lenovo | year: 2015; type: phone | brand: Samsung | year: 2020
362,,21,Male,90,884041392,Lake Austinchester,someone@gmail.com,14/06/1982 05:04,Data Science,100,Pending,4.5,Excellent,110,28/02/2011 00:00,"9044 Patterson Shoal, East Thomas",East Thomas,,,"defense, author",,,
363,,18,Male,64,,Anthonyburgh,kennethingram@hotmail.com,24/10/2007 00:00,Data Science,100,Pending,5.08,Good,295,23/04/1996 00:00,"Madelineborough 29-kv, dom 49, Tashkent",Tashkent,Madelineborough 29-kv,,"compare, theory",,,
364,Chelsea Green,18,Female,80,,Amymouth,patricia88@pruitt-dyer.com,,Python,110,Active,0,,216,17/07/1977 00:00,UZ 100288 Tashkent Calebburgh,Tashkent,,100288,"government, black",,,
365,David Peterson,20,Male,95,8505095260,Costaville,someone@gmail.com,27/10/1994 00:00,Data Science,110,Pending,1.42,Excellent,230,24/10/1974 07:31,"Apartment 33, South Amy district, Tashkent, UZ, 100877",Tashkent,South Amy district,100877,"learn, hotel",,,
366,,20,Unknown,90,,Smithview,jmcclain@gmail.com,03/12/2022 00:00,Data Science,100,Active,15.5,,257,13/12/2003 00:00,,,,,,,,
367,Mrs. Patricia Martin,19,Unknown,91,4304628893,Lake Neil,ramosbrian@campbell.info,05/04/2015 00:00,Data Science,100,Inactive,0,,287,10/10/2016 00:00,UZ 100186 Tashkent North Timothyside,Tashkent,,100186,"Mr, set","tech: python=5, excel=5, sql=3 | soft: child, staff","siblings: 5 | income: father=1398, mother=413",type: laptop | brand: Lenovo | year: 2023; type: phone | brand: Xiaomi | year: 2021
368,Dr. Julie Grimes,22,Female,70,6714260050,Jessicaborough,kevinbailey@roberts.com,27/09/1996 00:00,Data Science,100,Inactive,3.7,,65,06/09/2012 00:00,UZ 100148 Tashkent North Josephview,Tashkent,,100148,"book, ten","tech: python=5, excel=3, sql=4 | soft: recently, ground","siblings: 0 | income: father=643, mother=773",type: laptop | brand: Lenovo | year: 2017; type: phone | brand: Samsung | year: 2021
369,,20,Female,90,,Angelamouth,,07/04/1983 00:00,Data Science,100,Pending,4.5,Average,231,14/02/1978 00:00,"42338 Stewart Mission Apt. 356, Lisamouth",Lisamouth,,42338,"accept, case","tech: python=1, excel=3, sql=1 | soft: customer, forward","siblings: 0 | income: father=1019, mother=1024",type: laptop | brand: Dell | year: 2019; type: phone | brand: Apple | year: 2021
370,,20,Female,90,2371451202,Donnahaven,vickigoodwin@gmail.com,20/03/2000 11:28,Data Science,110,Active,0,Excellent,57,,,,,,"thank, while",,,
371,,22,Unknown,63,,Thomaschester,,,Data Science,110,Inactive,5.08,Average,258,,"996 Kerr Alley Apt. 067, Christophermouth",Christophermouth,,,"protect, right","tech: python=4, excel=5, sql=1 | soft: market, rise","siblings: 2 | income: father=479, mother=532",type: laptop | brand: Lenovo | year: 2016; type: phone | brand: Samsung | year: 2024
372,Karen Lewis,19,Male,80,,Gabrielburgh,someone@gmail.com,01/10/2008 00:00,Data Science,70,Inactive,5.08,Average,84,11/11/2015 04:37,"Apartment 1, Jerryville district, Tashkent, UZ, 100129",Tashkent,Jerryville district,100129,"some, owner","tech: python=3, excel=3, sql=4 | soft: nearly, thank","siblings: 3 | income: father=1305, mother=1060",type: laptop | brand: HP | year: 2024; type: phone | brand: Samsung | year: 2022
373,Claire Armstrong,19,Male,87,5553465757,Jamesburgh,,,Data Science,97,Pending,2,Excellent,147,,,,,,"much, long","tech: python=3, excel=2, sql=3 | soft: million, standard","siblings: 3 | income: father=1096, mother=1164",type: laptop | brand: Dell | year: 2022; type: phone | brand: Apple | year: 2021
374,,22,Female,67,297228333,Gravesmouth,carla84@brown-butler.net,05/02/1985 00:00,Python,110,Active,3.7,,202,12/01/1996 06:48,,,,,"they, final","tech: python=3, excel=5, sql=4 | soft: work, high","siblings: 5 | income: father=660, mother=1327",type: laptop | brand: HP | year: 2024; type: phone | brand: Xiaomi | year: 2023
375,,18,Unknown,90,2898535617,Alexville,jmorris@miller-george.info,16/07/1971 09:39,Data Science,110,Active,5.08,Excellent,119,02/05/1972 00:00,"20130 Clifford Manor, Michaelmouth",Michaelmouth,,20130,"develop, girl","tech: python=4, excel=3, sql=1 | soft: to, several","siblings: 2 | income: father=786, mother=645",type: laptop | brand: Lenovo | year: 2021; type: phone | brand: Samsung | year: 2020
376,Shawn Lewis,19,Male,89,,Roseville,phill@thompson.com,,Data Science,110,Active,15.5,Excellent,206,15/02/2009 21:26,"48963 Jones Summit, East Jillstad",East Jillstad,,48963,"successful, small","tech: python=2, excel=1, sql=5 | soft: require, to","siblings: 0 | income: father=1411, mother=853",type: laptop | brand: Dell | year: 2024; type: phone | brand: Apple | year: 2018
377,Robert Phillips,20,Male,90,7613483331,Rodriguezstad,anthonysusan@davis.com,02/11/1971 00:00,Data Science,100,Active,2,Average,95,31/01/2000 00:00,"69350 Logan Gardens, Davidland",Davidland,,69350,"offer, unit","tech: python=2, excel=1, sql=2 | soft: tree, understand","siblings: 3 | income: father=785, mother=1178",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Apple | year: 2022
378,Amy Elliott,20,Female,80,2009333338,Deniseland,,21/02/1973 11:46,Data Science,110,Active,4.5,,222,08/04/2017 00:00,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382",Tashkent,Juanhaven district,100382,"remain, upon","tech: python=4, excel=5, sql=5 | soft: above, make","siblings: 4 | income: father=1366, mother=1367",type: laptop | brand: HP | year: 2017; type: phone | brand: Xiaomi | year: 2019
379,Lori Hall,20,Unknown,90,8792974592,South Jasonchester,,19/10/2012 00:09,Python,100,Active,0,Good,207,,"Gutierrezchester 4-kv, dom 8, Tashkent",Tashkent,Gutierrezchester 4-kv,,"late, ground",,,
380,Luke Frazier,20,Male,90,,Johnburgh,gregory00@wiggins.info,18/09/2022 00:00,Python,100,Active,5.08,Excellent,188,,"Apartment 16, West Glenn district, Tashkent, UZ, 100309",Tashkent,West Glenn district,100309,"pressure, yeah","tech: python=2, excel=4, sql=2 | soft: husband, contain","siblings: 4 | income: father=1057, mother=1225",type: laptop | brand: Lenovo | year: 2018; type: phone | brand: Samsung | year: 2023
381,,22,Unknown,80,9311129647,Ashleymouth,,09/04/2018 00:00,Python,100,Active,3.79,Excellent,168,29/03/1976 00:00,"015 Claudia Fort, Nicolehaven",Nicolehaven,,,"sport, tough","tech: python=2, excel=2, sql=1 | soft: poor, little","siblings: 1 | income: father=1286, mother=1196",type: laptop | brand: HP | year: 2017; type: phone | brand: Samsung | year: 2020
382,Nathan Murray,22,Unknown,80,,New Gary,,04/04/2002 17:41,Data Science,101,Inactive,3.7,Average,204,12/10/2008 22:30,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181",Tashkent,Cardenasport district,100181,"garden, water","tech: python=5, excel=4, sql=1 | soft: class, party","siblings: 0 | income: father=371, mother=941",type: laptop | brand: Dell | year: 2023; type: phone | brand: Xiaomi | year: 2021
383,Julie Howard,20,Male,68,,Spencerside,,31/03/2012 00:00,Data Science,107,Active,3.7,,105,,"Johnbury 21-kv, dom 30, Tashkent",Tashkent,Johnbury 21-kv,,"most, interest",,,
384,,18,Female,90,5014533891,New Jasonmouth,foleylauren@yahoo.com,16/10/1995 05:02,Data Science,75,Inactive,3.7,,272,19/11/1972 00:00,"79649 Drake Locks, Anthonymouth",Anthonymouth,,79649,"charge, conference","tech: python=5, excel=5, sql=4 | soft: available, growth","siblings: 0 | income: father=715, mother=1431",type: laptop | brand: HP | year: 2024; type: phone | brand: Apple | year: 2022
385,,18,Female,90,6394022356,Kaylastad,someone@gmail.com,31/08/1995 00:00,Data Science,100,Pending,15.5,,54,30/01/2011 04:35,"West Haleyton 6-kv, dom 8, Tashkent",Tashkent,West Haleyton 6-kv,,"region, occur",,,
386,Walter Bass,18,Unknown,94,4998704999,Barnettton,,26/12/2010 12:49,Data Science,100,Inactive,4.5,Good,156,22/10/2004 00:00,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854",Tashkent,Mcclureborough district,100854,"professor, real",,,
387,Pamela Jackson,20,Female,90,,Jameschester,mthomas@gmail.com,10/06/1996 21:55,Python,110,Pending,4.5,Average,164,11/04/2013 00:00,"4387 Schultz Ville Suite 145, Port Candaceland",Port Candaceland,,,,,,
388,Julie Simpson,22,Male,90,4902874294,Bryantport,sheltonstephen@gmail.com,20/01/2008 00:00,Data Science,73,Pending,15.5,Good,273,25/05/2022 00:00,UZ 100279 Tashkent Smithton,Tashkent,,100279,"suggest, any","tech: python=4, excel=4, sql=1 | soft: time, always","siblings: 0 | income: father=1470, mother=637",type: laptop | brand: Dell | year: 2022; type: phone | brand: Samsung | year: 2018
389,,21,Female,80,,Jennifershire,emilymiller@rodriguez.com,24/07/1997 00:00,Data Science,99,Active,3.7,Excellent,224,19/03/1988 07:13,,,,,"alone, campaign","tech: python=1, excel=5, sql=4 | soft: thought, free","siblings: 5 | income: father=247, mother=1018",type: laptop | brand: HP | year: 2015; type: phone | brand: Xiaomi | year: 2021
390,Terry Schaefer,20,Female,80,14454375985,New Michael,spencestacy@yahoo.com,01/02/2023 00:00,Data Science,110,Pending,4.5,,229,02/09/1993 23:31,"Apartment 29, Deniseview district, Tashkent, UZ, 100684",Tashkent,Deniseview district,100684,"agent, situation",,,
391,Bobby Armstrong,19,Female,80,,Lake Joshua,,06/09/1971 17:07,Data Science,102,Pending,3.37,,286,09/12/1982 00:00,"Amandaview 11-kv, dom 34, Tashkent",Tashkent,Amandaview 11-kv,,"indicate, under",,,
392,Maureen Clark,19,Male,56,,Campbellmouth,,26/05/2009 19:59,Data Science,113,Pending,5.08,,153,12/07/1976 07:26,"Apartment 46, Williamsview district, Tashkent, UZ, 100561",Tashkent,Williamsview district,100561,"month, believe",,,
393,Lance Matthews,20,Unknown,90,,West Jacob,,05/08/2025 17:25,Data Science,62,Pending,1.58,Good,287,,"New Steven 4-kv, dom 23, Tashkent",Tashkent,New Steven 4-kv,,,,,
394,,19,Male,80,548903307,North Michael,nathan24@carroll.biz,,Data Science,110,Pending,5.08,,264,30/03/1973 00:00,"Apartment 17, Johnsonburgh district, Tashkent, UZ, 100810",Tashkent,Johnsonburgh district,100810,"activity, five","tech: python=3, excel=2, sql=5 | soft: station, suddenly","siblings: 0 | income: father=496, mother=1494",type: laptop | brand: Dell | year: 2019; type: phone | brand: Samsung | year: 2021
395,Donna Watkins,18,Male,90,8785168334,Port Leahchester,shepherdkathryn@yahoo.com,21/08/1979 00:00,Data Science,100,Active,15.5,Average,201,06/03/1987 00:00,"Apartment 18, Jonathantown district, Tashkent, UZ, 100374",Tashkent,Jonathantown district,100374,"later, manager","tech: python=2, excel=3, sql=4 | soft: TV, church","siblings: 4 | income: father=293, mother=1109",type: laptop | brand: Lenovo | year: 2019; type: phone | brand: Xiaomi | year: 2018
396,,21,Female,61,,South Jeffrey,,,Python,100,Pending,2,Excellent,257,07/04/2008 15:02,"16728 Villa Way Suite 288, North Cody",North Cody,,16728,"voice, scene","tech: python=1, excel=4, sql=4 | soft: factor, art","siblings: 1 | income: father=752, mother=398",type: laptop | brand: Dell | year: 2022; type: phone | brand: Apple | year: 2021
397,Toni Beck,20,Male,80,,East Sonyaview,,02/06/1996 17:51,Data Science,100,Inactive,0,Good,215,24/12/1993 00:00,"8989 Wesley Prairie Suite 040, Lake Paulfort",Lake Paulfort,,,"daughter, visit","tech: python=5, excel=5, sql=5 | soft: understand, two","siblings: 5 | income: father=346, mother=1429",type: laptop | brand: Dell | year: 2017; type: phone | brand: Xiaomi | year: 2018
398,,19,Male,90,8960384284,Markfort,dmaldonado@vazquez.info,22/12/2006 00:00,Data Science,110,Pending,5.08,Average,239,29/09/1996 03:59,"4018 Hutchinson Camp Apt. 954, Lake Michelleport",Lake Michelleport,,,"rule, himself","tech: python=4, excel=2, sql=5 | soft: human, front","siblings: 0 | income: father=967, mother=253",type: laptop | brand: HP | year: 2018; type: phone | brand: Xiaomi | year: 2019
399,Sarah Stafford,18,Female,80,,North Angelatown,hgarcia@rivers.info,07/11/1984 11:37,Data Science,83,Pending,1.84,Excellent,195,08/03/1995 02:43,"Wayneland 15-kv, dom 40, Tashkent",Tashkent,Wayneland 15-kv,,"seek, until","tech: python=1, excel=5, sql=4 | soft: thus, state","siblings: 2 | income: father=979, mother=784",type: laptop | brand: Dell | year: 2019; type: phone | brand: Samsung | year: 2023
400,Cameron Potter Dds,20,Female,83,6696556558,West Annaberg,jwoods@gmail.com,,Data Science,107,Pending,3.7,,283,21/03/1994 00:00,"36971 Christine Meadow, Ashleytown",Ashleytown,,36971,"wrong, event","tech: python=4, excel=5, sql=1 | soft: final, very","siblings: 0 | income: father=1250, mother=614",type: laptop | brand: Dell | year: 2017; type: phone | brand: Samsung | year: 2019
401,Kim Tran,20,Female,51,8930381756,Port Daniel,someone@gmail.com,24/08/1984 08:36,Python,110,Active,4.5,Excellent,164,08/04/2025 00:00,"Apartment 20, Port David district, Tashkent, UZ, 100754",Tashkent,Port David district,100754,"agreement, who","tech: python=3, excel=1, sql=3 | soft: word, start","siblings: 4 | income: father=773, mother=214",type: laptop | brand: Lenovo | year: 2021; type: phone | brand: Samsung | year: 2021
402,Zachary Brooks,19,Unknown,80,897907904,Nealview,anthonyhamilton@yahoo.com,12/10/2020 00:00,Data Science,90,Active,0,Excellent,77,16/07/2009 00:00,"East Philipport 26-kv, dom 1, Tashkent",Tashkent,East Philipport 26-kv,,"physical, agent",,,
403,Charles Solis,18,Female,93,,Armstrongville,someone@gmail.com,10/07/2015 15:43,Python,100,Active,3.7,Excellent,151,17/05/2012 10:07,"Lake Michael 24-kv, dom 22, Tashkent",Tashkent,Lake Michael 24-kv,,"central, scientist",,,
404,Benjamin Sims,19,Male,90,6812704365,North Felicia,,16/09/1986 00:00,Data Science,110,Inactive,2,Average,267,23/05/2006 18:56,"Apartment 9, Port William district, Tashkent, UZ, 100656",Tashkent,Port William district,100656,"worry, well",,,
405,Jessica Davidson,19,Female,80,,Lake Madison,,30/08/1988 11:17,Data Science,66,Active,2,Good,74,14/06/1985 00:00,"Kimberlyside 28-kv, dom 26, Tashkent",Tashkent,Kimberlyside 28-kv,,"sound, feel","tech: python=1, excel=5, sql=4 | soft: democratic, blood","siblings: 3 | income: father=1243, mother=1258",type: laptop | brand: Lenovo | year: 2018; type: phone | brand: Samsung | year: 2023
406,,18,Male,70,,New Jason,,02/10/1978 00:00,Data Science,100,Active,3.7,Average,105,16/02/2025 00:00,,,,,"key, hair","tech: python=4, excel=4, sql=2 | soft: leader, mission","siblings: 2 | income: father=350, mother=517",type: laptop | brand: HP | year: 2022; type: phone | brand: Apple | year: 2018
